id,name,productcode,description,isactive,createddate,createdbyid,lastmodifieddate,lastmodifiedbyid,systemmodstamp,family,currencyisocode,isdeleted,lastvieweddate,lastreferenceddate,potential_for_predix__c,predix__c,software__c,source_product_id__c,source_system_name__c,tier_1_business__c,tier_2_business__c,tier_3_business__c,id_18_digit__c,edl_is_deleted,edl_last_updated_date,value
01t61000001oppHAAQ,C2K33200N,C2K33200N,"C2K -6U cPCI, PICMG 2.16, MPC7447A 1Ghz, 1GB DRAM RTC with battery backup. UBOOT Conduction Cooled",false,2016-04-08T10:37:52.000Z,00561000001EDJ0AAO,2017-01-07T05:03:19.000Z,00561000001EDJ0AAO,2017-01-07T05:03:19.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BXs6IAG,Digital Org,Digital,Mil/Aero,"",01t61000001oppHAAQ,0,2017-02-14 11:00:16-05,989964.800
01t61000001osa0AAA,IC695HSC304,IC695HSC304,"RX3i High Speed Counter, 4 channels.  8 configurable inputs and 7 configurable ESCP outputs.  Module supports high speed counting, input interrupts and programmable limit switch.",true,2016-04-08T10:38:51.000Z,00561000001EDJ0AAO,2017-02-20T05:02:58.000Z,00561000001EDJ0AAO,2017-02-20T05:02:58.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BYTfIAO,Digital Org,Digital,Controls,"",01t61000001osa0AAA,0,2017-02-14 11:00:16-05,7830.8416
01t61000001opjoAAA,IC694MDL240,IC694MDL240,"Input module 120 VAC, 16 points.",true,2016-04-08T10:37:51.000Z,00561000001EDJ0AAO,2017-02-20T05:02:41.000Z,00561000001EDJ0AAO,2017-02-20T05:02:41.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BY2tIAG,Digital Org,Digital,Controls,"",01t61000001opjoAAA,0,2017-02-14 11:00:16-05,9530.3600
01t61000002keisAAA,27021214500M,27021214500M,iFIX 4.5 Optn: ESig & ERec 900 I/O R/T,true,2016-10-23T04:01:46.000Z,00561000001EDJ0AAO,2017-02-21T05:02:16.000Z,00561000001EDJ0AAO,2017-02-21T05:02:16.000Z,Automation SW,USD,false,"","",false,false,false,01t1A000004shjVQAQ,Digital Org,Digital,GE Digital Core,"",01t61000002keisAAA,0,2017-02-14 11:00:16-05,6000.000
01t610000028vtuAAA,ATSAchilles Software-Only,ATS,Software only version of ATP,false,2016-04-23T05:01:46.000Z,00561000001EDJ0AAO,2016-07-19T04:01:18.000Z,00561000001EDJ0AAO,2016-07-19T04:01:18.000Z,Cyber,USD,false,"","",false,false,false,01t1A000004VNc2QAG,Digital Org,Digital,Solutions,"",01t610000028vtuAAA,0,2017-02-14 11:00:16-05,17935.0000
01t61000001ot5EAAQ,CBL-000-F6-006,CBL-000-F6-006,"Duplex Fiber Optic Cable, LC-LC Connectors, Multi-mode, 98 feet (29.8704 m)",true,2016-04-08T10:38:57.000Z,00561000001EDJ0AAO,2017-01-07T05:03:36.000Z,00561000001EDJ0AAO,2017-01-07T05:03:36.000Z,Communications,USD,false,"","",false,false,false,01tC0000003BaaaIAC,Digital Org,Digital,Control & Comm Systems,"",01t61000001ot5EAAQ,0,2017-02-14 11:00:16-05,1440.000
01t61000001or5GAAQ,VMIVME-2510B-100,VMIVME-2510B-100,"TTL Logic Level Inputs and Outputs, Positive True Data Polarity, No Resistors Installed, See Notes for MOQ",true,2016-04-08T10:38:09.000Z,00561000001EDJ0AAO,2017-01-07T05:03:25.000Z,00561000001EDJ0AAO,2017-01-07T05:03:25.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003Bb0FIAS,Digital Org,Digital,Mil/Aero,"",01t61000001or5GAAQ,0,2017-02-14 11:00:16-05,8425.000
01t61000001opeYAAQ,IC200USB002,IC200USB002,"VersaMax Micro 20/40/64, RS-485 communications option board with (2) 0 - 10VDCanalog input channels built-in.  The option board also supports program storage memory module.  Compatible with VersaMax Micro 20/40/64 only.",true,2016-04-08T10:37:50.000Z,00561000001EDJ0AAO,2017-02-20T05:02:41.000Z,00561000001EDJ0AAO,2017-02-20T05:02:41.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BYHWIA4,Digital Org,Digital,Controls,"",01t61000001opeYAAQ,0,2017-02-14 11:00:16-05,203.520
01t61000001ootmAAA,CEI-500-7-H00,CEI-500-7-H00,"MODULAR, 1/2 LENGTH, 3 SLOT PCI CARD WITH 1 RX, 1 TX ARINC 708 CHANNELS",false,2016-04-08T10:37:30.000Z,00561000001EDJ0AAO,2017-01-07T05:02:46.000Z,00561000001EDJ0AAO,2017-01-07T05:02:46.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003BWaUIAW,Digital Org,Digital,Embedded,"",01t61000001ootmAAA,0,2017-02-14 11:00:16-05,4773.000
01t61000001oqB7AAI,DRV-8554-WIN,DRV-8554-WIN,WINDOWS DEVICE DRIVER,true,2016-04-08T10:37:57.000Z,00561000001EDJ0AAO,2017-01-07T05:03:20.000Z,00561000001EDJ0AAO,2017-01-07T05:03:20.000Z,Mil/Aero Sensor Processing,USD,false,"","",false,false,false,01tC0000003BXfSIAW,Digital Org,Digital,Mil/Aero,"",01t61000001oqB7AAI,0,2017-02-14 11:00:16-05,0.000
01t61000001oskrAAA,Software MAP I/O-Config,Software MAP I/O-Config,This part number should be used for parts in the Software MAP I/O product group which do not have part number listed in the Pricebook,true,2016-04-08T10:38:53.000Z,00561000001EDJ0AAO,2016-04-08T10:38:53.000Z,00561000001EDJ0AAO,2016-04-08T10:38:53.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BlpnIAC,Digital Org,Digital,Embedded,"",01t61000001oskrAAA,0,2017-02-14 11:00:16-05,10453.000
01t61000001oq0lAAA,IC694ALG222,IC694ALG222,"Input module, analog 16 point single ended/8 channel differential, voltage.",true,2016-04-08T10:37:55.000Z,00561000001EDJ0AAO,2017-02-20T05:02:42.000Z,00561000001EDJ0AAO,2017-02-20T05:02:42.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BYAYIA4,Digital Org,Digital,Controls,"",01t61000001oq0lAAA,0,2017-02-14 11:00:16-05,9598.1662
01t61000001orJOAAY,VMIVME-999-064,VMIVME-999-064,64-Conductor Tap Connector,true,2016-04-08T10:38:12.000Z,00561000001EDJ0AAO,2017-01-07T05:03:27.000Z,00561000001EDJ0AAO,2017-01-07T05:03:27.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BbJbIAK,Digital Org,Digital,Mil/Aero,"",01t61000001orJOAAY,0,2017-02-14 11:00:16-05,109.4400
01t61000001oofVAAQ,RCNIC-A2PA,RCNIC-A2PA,"DUAL PORT 10/100 FULL DUPLEX PMC MODULE FOR ARINC 664/AFDX SUPPORT, ROHS COMPLIANT",true,2016-04-08T10:37:27.000Z,00561000001EDJ0AAO,2017-01-07T05:02:45.000Z,00561000001EDJ0AAO,2017-01-07T05:02:45.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003uMw1IAE,Digital Org,Digital,Mil/Aero,"",01t61000001oofVAAQ,0,2017-02-14 11:00:16-05,56379.200
01t61000001opBWAAY,VPXT6SDK-LIN1M,VPXT6SDK-LIN1M,VPXtreme6 Linux SDK Maintenance,true,2016-04-08T10:37:43.000Z,00561000001EDJ0AAO,2017-01-07T05:02:48.000Z,00561000001EDJ0AAO,2017-01-07T05:02:48.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BbYVIA0,Digital Org,Digital,Mil/Aero,"",01t61000001opBWAAY,0,2017-02-14 11:00:16-05,7942.000
01t61000001oreqAAA,PPCBIT-3M,PPCBIT-3M,POWERX BIT MAINTENANCE,true,2016-04-08T10:38:16.000Z,00561000001EDJ0AAO,2017-01-07T05:03:29.000Z,00561000001EDJ0AAO,2017-01-07T05:03:29.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BZKoIAO,Digital Org,Digital,Mil/Aero,"",01t61000001oreqAAA,0,2017-02-14 11:00:16-05,7923.500
01t61000001oqUwAAI,GRA113D-400000B,GRA113D-400000B,"3U VPX GRAPHICS BOARD WITH 640 CORE CUDA-CAPABLE NVIDIA GPU, 2 GBYTES GDDR5 SDRAM; DUAL CHANNEL DVI/VGA OUTPUT, LEVEL 4, MAX PERFORMANCE BIOS, 0.85"" PITCH VITA 46 (2LM) MECHANICS",true,2016-04-08T10:38:01.000Z,00561000001EDJ0AAO,2017-01-07T05:03:22.000Z,00561000001EDJ0AAO,2017-01-07T05:03:22.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01t1A000004dPqrQAE,Digital Org,Digital,Mil/Aero,"",01t61000001oqUwAAI,0,2017-02-14 11:00:16-05,33778.200
01t61000001opyuAAA,IC694TBB032,IC694TBB032,Box Style High Density Terminal Block - 36 Connections,true,2016-04-08T10:37:55.000Z,00561000001EDJ0AAO,2017-02-20T05:02:42.000Z,00561000001EDJ0AAO,2017-02-20T05:02:42.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BYB9IAO,Digital Org,Digital,Controls,"",01t61000001opyuAAA,0,2017-02-14 11:00:16-05,5881.3392
01t61000001orhUAAQ,ST-122F,ST-122F,"RSTi input module 16 points, Negative Logic, 12V/ 24VDC (connector type)",true,2016-04-08T10:38:16.000Z,00561000001EDJ0AAO,2017-02-20T05:02:54.000Z,00561000001EDJ0AAO,2017-02-20T05:02:54.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BYwDIAW,Digital Org,Digital,Controls,"",01t61000001orhUAAQ,0,2017-02-14 11:00:16-05,100129.532
01t61000001emrfAAA,ICRXIBN0F001A,ICRXIBN0F001A,RXI BOX IPC 64GB SSD NO OS,true,2016-05-19T05:02:24.000Z,00561000001EDJ0AAO,2017-02-20T05:02:41.000Z,00561000001EDJ0AAO,2017-02-20T05:02:41.000Z,IPC,USD,false,"","",false,false,false,01t1A000004iJTJQA2,Digital Org,Digital,Controls,"",01t61000001emrfAAA,0,2017-02-14 11:00:16-05,3588.000
01t61000001ookFAAQ,ICS-7005A-100,ICS-7005A-100,PCIe slot card carrier with integrated video connectors to support ICS-8580A  Cables and stand alone PS Included.,true,2016-04-08T10:37:28.000Z,00561000001EDJ0AAO,2017-01-07T05:02:45.000Z,00561000001EDJ0AAO,2017-01-07T05:02:45.000Z,Mil/Aero Sensor Processing,USD,false,"","",false,false,false,01tC0000003Bd00IAC,Digital Org,Digital,Mil/Aero,"",01t61000001ookFAAQ,0,2017-02-14 11:00:16-05,574391.300
01t61000001oqDaAAI,CTM19A001,CTM19A001,"Rear transition module for the CM6, RoHS",false,2016-04-08T10:37:58.000Z,00561000001EDJ0AAO,2017-01-07T05:03:20.000Z,00561000001EDJ0AAO,2017-01-07T05:03:20.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BXX4IAO,Digital Org,Digital,Mil/Aero,"",01t61000001oqDaAAI,0,2017-02-14 11:00:16-05,144169.5700
01t61000001oppZAAQ,IC646MXN001,IC646MXN001,Max-ON RX3i Hot Standby Redundancy Software,false,2016-04-08T10:37:52.000Z,00561000001EDJ0AAO,2017-02-20T05:02:41.000Z,00561000001EDJ0AAO,2017-02-20T05:02:42.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BYF0IAO,Digital Org,Digital,Controls,"",01t61000001oppZAAQ,0,2017-02-14 11:00:16-05,288.3200
01t61000001osElAAI,IC690ACC905,IC690ACC905,ENCAPSULATED THERMISTOR KIT QTY 2 FOR COLD JUNCTION COMPENSATION USED ON THERMOCOUPLE MODULES,true,2016-04-08T10:38:46.000Z,00561000001EDJ0AAO,2017-02-20T05:02:56.000Z,00561000001EDJ0AAO,2017-02-20T05:02:56.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BWomIAG,Digital Org,Digital,Controls,"",01t61000001osElAAI,0,2017-02-14 11:00:16-05,485.1740
01t61000001op2lAAA,RCEI-715A-84,RCEI-715A-84,"ARINC 429 PCMCIA CARD WITH 8 RX, 4 TX CHANNELS; 4 BI-DIRECTIONAL DISCRETES, ROHS COMPLIANT, CARD WITH RCONCEI-715A CABLE",true,2016-04-08T10:37:31.000Z,00561000001EDJ0AAO,2017-01-07T05:02:47.000Z,00561000001EDJ0AAO,2017-01-07T05:02:47.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003Bd5uIAC,Digital Org,Digital,Mil/Aero,"",01t61000001op2lAAA,0,2017-02-14 11:00:16-05,171920.440
01t61000001oojIAAQ,APM-ME-SUBSCRIPTION,APM-ME-SUBSCRIPTION,Machine and Equipment Health Subscription,true,2016-04-08T10:37:27.000Z,00561000001EDJ0AAO,2017-02-21T05:02:17.000Z,00561000001EDJ0AAO,2017-02-21T05:02:17.000Z,Asset Performance Management,USD,false,"","",false,false,true,01t1A000004Lxn4QAC,Digital Org,Digital,GE Digital Core,"",01t61000001oojIAAQ,0,2017-02-14 11:00:16-05,24293497.8900
01t61000001opK2AAI,DRV-500-LX,DRV-500-LX,Linux S/w Dev Drvr w/Source & License,false,2016-04-08T10:37:45.000Z,00561000001EDJ0AAO,2017-01-07T05:03:16.000Z,00561000001EDJ0AAO,2017-01-07T05:03:16.000Z,Mil/Aero Sensor Processing,USD,false,"","",false,false,false,01tC0000003BW4zIAG,Digital Org,Digital,Mil/Aero,"",01t61000001opK2AAI,0,2017-02-14 11:00:16-05,0.000
01t61000001opAFAAY,Q104-1553-4MPR,Q104-1553-4MPR,"MIL-STD-1553 MULTI-FUNCTION, FOUR DUAL-REDUNDANT CHANNEL, PC/104-PLUS INTERFACE BOARD, RUGGED, EXTENDED TEMP",true,2016-04-08T10:37:43.000Z,00561000001EDJ0AAO,2017-01-07T05:02:48.000Z,00561000001EDJ0AAO,2017-01-07T05:02:48.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003BbmEIAS,Digital Org,Digital,Embedded,"",01t61000001opAFAAY,0,2017-02-14 11:00:16-05,56625.000
01t610000028w0EAAQ,ATP IEC 61850/MMS Test Suite,ATP-MMS,Ethernet/IP-CIP Protocol Test Suite Maintenance,true,2016-04-24T05:01:32.000Z,00561000001EDJ0AAO,2016-07-19T04:01:18.000Z,00561000001EDJ0AAO,2016-07-19T04:01:18.000Z,Cyber,USD,false,"","",false,false,false,01t1A000004VOBLQA4,Digital Org,Digital,Solutions,"",01t610000028w0EAAQ,0,2017-02-14 11:00:16-05,1797.000
01t61000001orHcAAI,VMIACC-BT04,VMIACC-BT04,"Transition Panel, dual 96-pin DIN connectors to lift clamp-style terminal blocks, 19 inch rack mountable in 2U space",true,2016-04-08T10:38:11.000Z,00561000001EDJ0AAO,2017-01-07T05:03:26.000Z,00561000001EDJ0AAO,2017-01-07T05:03:26.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BatSIAS,Digital Org,Digital,Mil/Aero,"",01t61000001orHcAAI,0,2017-02-14 11:00:16-05,10656.000
01t61000001ookrAAA,920-100830-002,920-100830-002,RUGGED CONTROL COMPUTER 2 Slot 3U cPCI Convection Cooled System; Build Level 5 1.0GHz MPC7448 512MB RAM 256MB Flash; GigE(1); Serial(14); USB(1); 1553(1); RT_ADDR(1); GPIO(4); Disc(20); IRIG(2); HL Disc In(6); HL Disc Out(4); DIFF Disc I/O(8),true,2016-04-08T10:37:28.000Z,00561000001EDJ0AAO,2017-01-07T05:02:45.000Z,00561000001EDJ0AAO,2017-01-07T05:02:45.000Z,Mil/Aero Systems,USD,false,"","",false,false,false,01tC0000003BcyyIAC,Digital Org,Digital,Mil/Aero,"",01t61000001ookrAAA,0,2017-02-14 11:00:16-05,91980.000
01t61000001osyxAAA,1553 Cards-Config,1553 Cards-Config,This part number should be used for parts in the 1553 Cards product group which do not have part number listed in the Pricebook,false,2016-04-08T10:38:56.000Z,00561000001EDJ0AAO,2017-01-07T05:03:35.000Z,00561000001EDJ0AAO,2017-01-07T05:03:35.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003BaMJIA0,Digital Org,Digital,Mil/Aero,"",01t61000001osyxAAA,0,2017-02-14 11:00:16-05,212209.500
01t61000001oof9AAA,CABLE-IC690ACC901,CABLE-IC690ACC901,MINI-CONVERTER KIT WITH CABLE RS-485/RS,true,2016-04-08T10:37:27.000Z,00561000001EDJ0AAO,2017-02-20T05:02:35.000Z,00561000001EDJ0AAO,2017-02-20T05:02:35.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003v635IAA,Digital Org,Digital,Controls,"",01t61000001oof9AAA,0,2017-02-14 11:00:16-05,0.000
01t61000001op6hAAA,PEX430-1P03,PEX430-1P03,"PCIe SWITCH / MEZZANINE CARRIER PCI Express switch with four x4 PCIe ports, and configured to carry the following mezzanine type: Options: Build Level 1, PMC, Reserved, 1"" pitch VITA 46",false,2016-04-08T10:37:33.000Z,00561000001EDJ0AAO,2017-01-07T05:02:48.000Z,00561000001EDJ0AAO,2017-01-07T05:02:48.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BbhkIAC,Digital Org,Digital,Mil/Aero,"",01t61000001op6hAAA,0,2017-02-14 11:00:16-05,2995.000
01t61000001ooTFAAY,IN53-02-51,IN53-02-51,ADEPT60 6U VME 60Hz,false,2016-04-08T10:37:24.000Z,00561000001EDJ0AAO,2017-01-07T05:02:44.000Z,00561000001EDJ0AAO,2017-01-07T05:02:44.000Z,Mil/Aero Image Processing,USD,false,"","",false,false,false,01tC0000003BshfIAC,Digital Org,Digital,Mil/Aero,"",01t61000001ooTFAAY,0,2017-02-14 11:00:16-05,1360300.000
01t61000001osnFAAQ,Services-3rd Party Labor,"","",true,2016-04-08T10:38:53.000Z,00561000001EDJ0AAO,2016-07-19T04:01:18.000Z,00561000001EDJ0AAO,2016-07-19T04:01:18.000Z,Brilliant Manufacturing,USD,false,"","",false,false,true,01tC000000395I2IAI,Digital Org,Digital,Solutions,"",01t61000001osnFAAQ,0,2017-02-14 11:00:16-05,708095.5150
01t61000001orgxAAA,P32-PCI2-16,P32-PCI2-16,"ARINC 429 BUS ANALYZER PASS-3200 BUNDLE FOR PCI SYSTEM. 16 CHANNEL. VARIABLE VOLTAGE CAPABLE. PURCHASE INCLUDES A429-PCI2-16 H/W, PASS 3200 S/W, DRIVERS, LIBRARIES, SOURCE CODE, DOC.",false,2016-04-08T10:38:16.000Z,00561000001EDJ0AAO,2017-01-07T05:03:29.000Z,00561000001EDJ0AAO,2017-01-07T05:03:29.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003BZmlIAG,Digital Org,Digital,Mil/Aero,"",01t61000001orgxAAA,0,2017-02-14 11:00:16-05,9504.000
01t61000001osuKAAQ,CEI-DL,CEI-DL,"ARINC 615-3 DATA LOADER SOFTWARE UNDER SELECT VERSIONS OF MICROSOFT WINDOWS, REQUIRES SUPPORTED ARINC INTERFACE CARD WITH AT LEAST 2TX, 4RX ARINC 429 CHANNELS AND 4 DISCRETE OUTPUTSDISCRETE OUTPUTS.",true,2016-04-08T10:38:55.000Z,00561000001EDJ0AAO,2017-01-07T05:03:34.000Z,00561000001EDJ0AAO,2017-01-07T05:03:34.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003Ba5jIAC,Digital Org,Digital,Mil/Aero,"",01t61000001osuKAAQ,0,2017-02-14 11:00:16-05,76471.7300
01t61000001opG7AAI,RAR-EC-44-DL-CBL,RAR-EC-44-DL-CBL,"ARINC 615 DATA LOADER BUNDLE: EXPRESS CARD WITH 4 RX, 4 TX ARINC 429 CHANNELS; CEI-DL DATA LOADER S/W; INCLUDES RCONA615-8 (10 FOOT TRANSITION CABLE TO ARINC 615 AIRBORNE CONNECTOR), AND RCONRAREC-30",true,2016-04-08T10:37:43.000Z,00561000001EDJ0AAO,2017-01-07T05:02:48.000Z,00561000001EDJ0AAO,2017-01-07T05:02:49.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003m3F7IAI,Digital Org,Digital,Mil/Aero,"",01t61000001opG7AAI,0,2017-02-14 11:00:16-05,14856.5200
01t61000001ornwAAA,A429-PCI2-16,A429-PCI2-16,ARINC 429 PROGRAMMABLE INTERFACE TO PCI SYSTEM. SOFTWARE CONFIGURABLE FOR TRANSMIT OR RECEIVE. SIXTEEN CHANNELS. SUPPORTS 3.3 OR 5 V PCI BUS SIGNALING.,false,2016-04-08T10:38:40.000Z,00561000001EDJ0AAO,2017-01-07T05:03:30.000Z,00561000001EDJ0AAO,2017-01-07T05:03:30.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003BZkQIAW,Digital Org,Digital,Mil/Aero,"",01t61000001ornwAAA,0,2017-02-14 11:00:16-05,65483.400
01t61000001orATAAY,GLOBALCARE,GLOBALCARE,GLOBALCARE,true,2016-04-08T10:38:10.000Z,00561000001EDJ0AAO,2017-02-21T05:02:20.000Z,00561000001EDJ0AAO,2017-02-21T05:02:20.000Z,GlobalCare - Legacy Product Family,USD,false,"","",false,false,true,01tC0000003lsWPIAY,Digital Org,Digital,GE Digital Core,"",01t61000001orATAAY,0,2017-02-14 11:00:16-05,55470294.83029816
01t61000001oqaMAAQ,WVKBUSB001A,WVKBUSB001A,WVIII ATEX USB IS Keyboard,true,2016-04-08T10:38:03.000Z,00561000001EDJ0AAO,2017-02-20T05:02:51.000Z,00561000001EDJ0AAO,2017-02-20T05:02:51.000Z,IPC,USD,false,"","",false,false,false,01tC0000003m4ppIAA,Digital Org,Digital,Controls,"",01t61000001oqaMAAQ,0,2017-02-14 11:00:16-05,6600.000
01t61000001opLWAAY,RM980RC-003,RM980RC-003,6U VME Unmanaged Switch with 22 10/100/1000BaseT ports routed to the rear and 2 10/100/1000BaseT ports on front panel,true,2016-04-08T10:37:45.000Z,00561000001EDJ0AAO,2017-01-07T05:03:16.000Z,00561000001EDJ0AAO,2017-01-07T05:03:16.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BWovIAG,Digital Org,Digital,Mil/Aero,"",01t61000001opLWAAY,0,2017-02-14 11:00:16-05,11570.000
01t61000001os14AAA,CTM18A01,CTM18A01,Transition module for CL11 and CC11,true,2016-04-08T10:38:43.000Z,00561000001EDJ0AAO,2017-01-07T05:03:31.000Z,00561000001EDJ0AAO,2017-01-07T05:03:31.000Z,SBCs,USD,false,"","",false,false,false,01tC0000003BX9FIAW,Digital Org,Digital,Control & Comm Systems,"",01t61000001os14AAA,0,2017-02-14 11:00:16-05,9392.970
01t61000001oo3WAAQ,GBX24-40310,GBX24-40310,"6U VME GIGABIT ETHERNET SWITCH 6U VME Gigabit Ethernet Switch. Options: Build Level 4, No 10G expansion, 24 copper, P0 Fitted, BIT (Unmanaged version)",true,2016-04-08T10:37:17.000Z,00561000001EDJ0AAO,2017-01-07T05:02:39.000Z,00561000001EDJ0AAO,2017-01-07T05:02:39.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003BbgvIAC,Digital Org,Digital,Mil/Aero,"",01t61000001oo3WAAQ,0,2017-02-14 11:00:16-05,41148.000
01t61000001otBFAAY,RPCIE-1553-G2-2MW,RPCIE-1553-G2-2MW,"MIL-STD-1553 MULTI-FUNCTION, PCI EXPRESS INTERFACE, TWO DUAL-REDUNDANT CHANNEL, 32BIT FW, VARIABLE VOLTAGE ,WITH IRIG-B",true,2016-04-08T10:38:59.000Z,00561000001EDJ0AAO,2017-01-07T05:03:37.000Z,00561000001EDJ0AAO,2017-01-07T05:03:37.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003lp4WIAQ,Digital Org,Digital,Mil/Aero,"",01t61000001otBFAAY,0,2017-02-14 11:00:16-05,256463.840
01t61000001osroAAA,CEI-520A-1616P,CEI-520A-1616P,"ARINC 429 INTELLIGENT PCI CARD WITH 16 RX, 16 TX CHANNELS, PARAMETRICS, 16 IN/16 OUT DISCRETES",true,2016-04-08T10:38:55.000Z,00561000001EDJ0AAO,2017-01-07T05:03:34.000Z,00561000001EDJ0AAO,2017-01-07T05:03:34.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003BaBBIA0,Digital Org,Digital,Embedded,"",01t61000001osroAAA,0,2017-02-14 11:00:16-05,6717.2500
01t610000028lQmAAI,Predix No Price (For Partners),"","",true,2016-04-16T05:01:05.000Z,00561000001EDJ0AAO,2016-04-16T05:01:05.000Z,00561000001EDJ0AAO,2016-04-16T05:01:05.000Z,Predix,USD,false,"","",false,false,false,01t1A000004VLt4QAG,Digital Org,Digital,"","",01t610000028lQmAAI,0,2017-02-14 11:00:16-05,10000000.000
01t61000001opUrAAI,IC693MDL653RR,IC693MDL653RR,"24 Vdc Input, Neg/Pos Logic, 2msec Filter (32 Points)",false,2016-04-08T10:37:47.000Z,00561000001EDJ0AAO,2017-02-20T05:02:40.000Z,00561000001EDJ0AAO,2017-02-20T05:02:40.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BWXfIAO,Digital Org,Digital,Controls,"",01t61000001opUrAAI,0,2017-02-14 11:00:16-05,1368.000
01t61000001oojwAAA,EP-225F,EP-225F,"RSTi-EP Digital Output, 16 Points, Positive Logic, 24VDC, 0.5A, RSTi-EP 1 Wire",true,2016-04-08T10:37:28.000Z,00561000001EDJ0AAO,2017-02-20T05:02:35.000Z,00561000001EDJ0AAO,2017-02-20T05:02:35.000Z,Controllers & IO,USD,false,"","",false,false,false,01t1A000004LOouQAG,Digital Org,Digital,Controls,"",01t61000001oojwAAA,0,2017-02-14 11:00:16-05,61.056
01t61000001oswEAAQ,CEI-520A-1608,CEI-520A-1608,"ARINC 429 INTELLIGENT PCI CARD WITH 16 RX, 8 TX CHANNELS, 16 IN/16 OUT DISCRETES",true,2016-04-08T10:38:55.000Z,00561000001EDJ0AAO,2017-01-07T05:03:34.000Z,00561000001EDJ0AAO,2017-01-07T05:03:34.000Z,AVIONICS,USD,false,"","",false,false,false,01tC0000003BaArIAK,Digital Org,Digital,Embedded,"",01t61000001oswEAAQ,0,2017-02-14 11:00:16-05,16307.700
01t61000001osUIAAY,8201-HI-IS,8201-HI-IS,"8-channel IS AI, 4-20mA with Hart",true,2016-04-08T10:38:50.000Z,00561000001EDJ0AAO,2017-02-20T05:02:57.000Z,00561000001EDJ0AAO,2017-02-20T05:02:57.000Z,Controllers & IO,USD,false,"","",false,false,false,01tC0000003BYMFIA4,Digital Org,Digital,Controls,"",01t61000001osUIAAY,0,2017-02-14 11:00:16-05,9179.5576
01t61000001op4lAAA,SPR507B-301,SPR507B-301,"4 ch sFPDP XMC module supporting 4.25Gbaud per link, level 3",true,2016-04-08T10:37:32.000Z,00561000001EDJ0AAO,2017-01-07T05:02:47.000Z,00561000001EDJ0AAO,2017-01-07T05:02:47.000Z,Mil/Aero Sensor Processing,USD,false,"","",false,false,false,01tC0000003Bd76IAC,Digital Org,Digital,Mil/Aero,"",01t61000001op4lAAA,0,2017-02-14 11:00:16-05,57408.000
01t61000001ooUqAAI,XMCGA7-1FV000,XMCGA7-1FV000,"GRAPHICS XMC with AMD E6460 graphics processing unit, Level 1, Front IO, 2x DVI, 2x VGA, Standard Video BIOS",false,2016-04-08T10:37:25.000Z,00561000001EDJ0AAO,2017-01-07T05:02:44.000Z,00561000001EDJ0AAO,2017-01-07T05:02:44.000Z,Mil/Aero Products,USD,false,"","",false,false,false,01tC0000003C5AtIAK,Digital Org,Digital,Mil/Aero,"",01t61000001ooUqAAI,0,2017-02-14 11:00:16-05,34880.6500
